,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
5881,B002HJV3VW,"[2, 2]",5,"What is better than ruby red slippers, singing `Follow the Yellow Brick Road', and melting a wicked ole' witch with a bucket of water?Watching a M/M romance take place in the Land of Oz! Oh yes, you heard me right. In this new spin on The Wizard of Oz tale, a man named Kansas is sucked up in a `twister' and taken to the magical land of Orgy Oz. This would be my second M/M book and I have to say I totally get the appeal in the genre now. It is just hot to read about two Alpha males go at it with one another. Add in one sexy as all get up Wizard and you have a M/M/M scene that is so steamy you are nibbling on your bottom lip and begging for more.The story had every element of fantasy you can ask for. To top it all off you set it on the backdrop of one of the most famous fantasy tales of all time, and you have a fast paced, sexy, erotic romance that rivals some of the best in the genre.I loved this story. And not just because it was The Land of Oz orgy style, but it was well written, Land of Oz orgy style. I think anyone that has been looking for a great read, and erotic fantasy about Oz will love this book! The characters were well flushed, the story had no jarring effects, it was easy to follow and left me itching for more by the end.Thank God there is a sequel... Surrender Dorothy.Review also found at: [...]","01 12, 2012",ASLSCL3KWHFSE,Future Slayer Girl (aka: kitten),Not in Kansas,1326326400
5882,B002HJV3VW,"[2, 2]",4,"R.G. Alexander has got a great imagination!Sexually provocative lakes, cats and birds loving each other, a tin woman who can morph into your heart's desire, and a king without a name!  Kansas from Earth is dropped head first into Oz thanks to the wizard Z who thinks he's just the right kind of man to teach the king a few things about love.  It's quirky, funny, sexy and very hot.  This novella has it all in spades and the land of Oz is not at all like I remember - this one is a hundred times hotter!  Only 4 stars because I wanted it to go on for about a hundred more chapters!  If I could do a half star, it would be right there at 4 1/2 only because I didn't want it to end.  :-)I got this book after picking up the Children of the Goddess series also by R.G. and I'm definitely glad that I did.  I've got Surrender Dorothy (book 2) in my sights as we speak, along with everything else my new favorite author has penned.","07 29, 2011",A28DYCKH8ZCWCJ,Liz,"Short, hot twist to new Oz",1311897600
5883,B002HJV3VW,"[2, 2]",5,"Kansas Frayne is missing out on life and love when a storm takes him away from it all. He is tested when he meets the king and warned by the dark wizard that he must win no matter how hard the challenge appears. Can Kansas withstand the beautiful king's charm in order to win?Not in Kansas is a cute and sexy take on the Wizard of Oz. I love the twist R.G. Alexander put on her story having two men in the lead.  VERY hot. The king blazes up the pages and Kansas is no slouch. I love how the king thinks he's getting things his way, but Kansas shows him.  I can't wait for more. I love Ms. Alexander and this story is no exception. Not in Kansas blew me away!JambreaReviewed for Joyfully Reviewed","01 4, 2010",A320TMDV6KCFU,MNix,Not in Kansas,1262563200
5884,B002HJV3VW,"[0, 15]",1,This book sucks. Save your money. If you purchased this book like I did can we join together & sue for pain and suffering.,"11 18, 2010",A29T92HFUVM2NT,Soft Cover C,Sucks,1290038400
5885,B002HJV41Q,"[2, 2]",4,This was a wonderful continuation of the fabulous lotto love story. Haven't we all locked eyes with someone on stage somewhere and taken this journey in our imagination at one point in our lives? This story brings that fantasy to life quite well! Great Job!,"05 28, 2012",A25P1G205GOWGH,Amazon Customer,Excellent Follow-up!,1338163200
5886,B002HJV41Q,"[0, 1]",4,"Madeline `Maddie' Carpenter's life hasn't changed since she won the lottery one year ago along with her best friends Brittney and Lauren.  Rather than go on a spending binge she still lives in the same house, works the same job, and hasn't indulged in anything life altering that most people who play the lottery dream of doing.  Her life is very ordinary - at least it was until the evening of Brittney's wedding when Maddie dares to step out of her comfort zone and accept the wedding reception singer's not so subtle offer to visit his hotel room.Tanner Robinson is a singing superstar who just happens to occasionally agree to do private performances.  He's agreed to sing at Brittney's reception but there's a tinge of resentment in doing so since all his love songs were written for his ex-wife, who'd left him for a woman.  He'd just received his final divorce papers the day before and that just adds to his discontent and frustration.  Mindless sex has been a great way to alleviate his restlessness - and he goes looking for just that when he enters the hotel bar and propositions Maddie.Maddie isn't like any of the women Tanner's been photographed with or use to for that matter.  She's not `Hollywood,' she's real - no flashy clothes, rabbit food diet, and no ulterior motive for sharing time with him.  He might have gone looking for a one night fling, but what he found is a woman he can't resist - and he honestly isn't sure how he feels about that.  One thing's certain, even once he returns to his normally busy recording schedule he can't stop thinking about her.  Maddie carries her own insecurities but she's willing to risk her heart for Tanner, but is she prepared for the pretentious world of a popular singer?  What about Tanner... can he let go of his ex-wife's betrayal and find a happily-ever-after with a woman who's paralyzed with fear of changing anything in her life?Who hasn't dreamed of the changes they'd make in their lives if they could just pick those lucky numbers?  Now imagine if you actually did win but making any of those changes is just too overwhelming.  Karen Erickson's FORTUNE'S PROMISE provides readers with just such a scenario and throws in a newly divorced popular singer just to complicate matters - the results are decidedly entertaining and highly memorable.  As a reader I found it very easy to relate to Maddie and her discomfort with change but loved that she steps out of her comfort zone with Tanner for an undeniably naughty night.  FORTUNE'S PROMISE is a beautiful story of two people moving past their fears, letting go of their pasts and embracing the possibilities of a future together.  It's definitely a story that just makes you feel good about life in general - even if you don't win the lottery.I confess I haven't read the other titles in the FORTUNE's series so obviously the books can be read as stand alones but I'm definitely curious enough about Brittney and Lauren that I'll be picking up copies of the other stories soon.  Here are the titles in the FORTUNE series in order:FORTUNE'S DECEPTIONFORTUNE'S PROMISEFORTUNE'S CHANCEOr if you prefer your books in print format pick up a copy of LUCK OF THE DRAW which contains all three of the FORTUNE stories.Chrissy Dionne (courtesy of Romance Junkies)","08 8, 2013",A2AY83K9N60V38,"C. Dionne ""Chrissy Dionne""",4.5 blue ribbons from Romance Junkies,1375920000
5887,B002HJV41Q,"[0, 1]",4,Love this series. Love this author. Love the storyline. I will be buying every book in this series. Totally worth the money,"04 11, 2013",A2JH2YC0NWC6MU,"Elle Raven ""Elle""",Fabulous,1365638400
5888,B002HJV41Q,"[3, 6]",5,"Well, this one was very nice. I expect that when anyone wins a large amount of money, you would become protective of who you meet. this story traverses 3 friends that have won the lottery and are trying to find love. very hot scenes and sweet loving! i like all three stories. I love to read series for some reason. It seems to keep the characters alive for me!","02 22, 2010",A1M3XQHY5GAZHG,"Kiki ""Baby nurse""",Fortune's promise,1266796800
5889,B002HJV41Q,"[1, 2]",4,"Fortune's Promise is the second story in the Fortune series, but it definitely wasn't my favourite (no need to read them in order, they are stand alone stories). I say that because I'm not really a fan of the ""famous person"" fantasy so I didn't enjoy it as much as I did the other two stories. Maddie, awestruck and helpless, falls under superstar Tanner's emotional and sensual spell...blah blah blah. Flying her out to see him? Buying her jewellery? At that point I stopped scrutinizing because there was no point.Putting aside my ever present pessimism, this book was pretty steamy and well written. Don't be swayed by me not liking the plot. I don't regret buying it, I rather like the way this author writes!Language: ExplicitLove Scenes: 5+Romance/Heat Factor Between Two Main Characters: Pretty hot, they're totally gaga for each other, as per the normOverall Rating: 3.5 Stars (Just because of the plot)","07 21, 2011",A3VKBAGUT2F7YS,Laura Mingo,"Second story in the series, not as good as first or third.",1311206400
5890,B002HJV41Q,"[1, 1]",2,"I really enjoyed the first book in the series, but this entry just fell flat for me.I felt as if I knew everything that was going to happen before it happened.  Tanner and Maddie just didn't have the chemistry that Charlie and Brittany had.  The sex scenes were a bit rote and their conflict was very easily resolved.  I'm not ready for love.  Oh, you want love?  Okay, I'm ready to love again!).I'm a fan of Erickson, so I'll continue to read her work -- I think was just a case of this not being the right book for this reader.","10 18, 2011",A3A7FF87LEVCQ1,morehumanthanhuman,Fell flat for me,1318896000
5891,B002HJV434,"[0, 0]",5,I ENJOYED THIS STORY A GREAT DEAL.  IT WAS WELL WRITTEN.  THE CHARACTERS ARE REAL. I would recommend this book.,"12 31, 2013",A189HX6CYBFM6U,Amazon Customer,Wonderful,1388448000
5892,B002HJV434,"[0, 0]",5,Very good story. I also found the last excerpt about alien s interesting. What a strange story that would be.,"03 14, 2013",A195CNOUUIT4SU,Amazon Customer,Good,1363219200
5893,B002HJV434,"[0, 0]",4,"Taken is basically a short story from Anya Bast, the book overall is written very well and has a very unique twist on soulmates and three-some's.Anne has worked her way up to be the youngest partner in her law firm, since she was a child she hasn't had anyy family and yet she was determined to make it in the world. But now the only thing she has is her job, no love life or family/friends. While she went to go get her morning cup of coffee from a local cafe she gets chased my a Frankenstein looking thing and runs for her life. When it seems like the thing is gaining on her a handsome man pulls her aside and then her world goes black.Van and Caleb are from another world, literally not figuratively, and they have come to claim their mate. On their world a war has been going on for centuries and women who can produce children are few and far between so destiny has given them the same mate to share. Now all they have to do is protect her from their enemies and convince her that she belongs with both of them on their planet.Taken is a unique story with some pretty hot-n-sexy scenes but follows with a romance and a war between the races.ash","03 31, 2010",A38YS1DNHC3CVC,"Ashlyn ""ash""",otherworldly three-some,1269993600
